0, 0.999994039536, 0, 0.999994039536
0, 0.999999761581, 0, 0.999999761581
0, 0.999828577042, 0, 0.999828577042
0, 0.996351003647, 0, 0.996351003647
0, 0.351748853922, 24, 0.423553258181
0, 0.999873161316, 0, 0.999873161316
0, 0.99999833107, 0, 0.99999833107
0, 0.999995112419, 0, 0.999995112419
0, 0.680083274841, 0, 0.680083274841
0, 0.989839911461, 0, 0.989839911461
0, 0.586786150932, 0, 0.586786150932
0, 0.969962120056, 0, 0.969962120056
0, 0.990288972855, 0, 0.990288972855
0, 0.999808013439, 0, 0.999808013439
0, 0.0673746243119, 3, 0.77483266592
0, 0.018907321617, 3, 0.639683485031
0, 0.999183237553, 0, 0.999183237553
0, 0.990328133106, 0, 0.990328133106
0, 0.00858821161091, 57, 0.705494403839
0, 0.999999880791, 0, 0.999999880791
0, 0.969371438026, 0, 0.969371438026
0, 0.991898059845, 0, 0.991898059845
0, 0.138608798385, 1, 0.373878479004
0, 0.999686837196, 0, 0.999686837196
0, 0.904447436333, 0, 0.904447436333
0, 0.00433314172551, 63, 0.993921756744
0, 0.0188442580402, 63, 0.967039108276
0, 0.998541235924, 0, 0.998541235924
0, 0.99956125021, 0, 0.99956125021
0, 0.00420065270737, 17, 0.788884222507
0, 0.241768613458, 26, 0.406191408634
0, 0.00271778483875, 38, 0.886434197426
0, 0.997843980789, 0, 0.997843980789
0, 0.999242424965, 0, 0.999242424965
1, 0.999998927116, 1, 0.999998927116
1, 0.928648352623, 1, 0.928648352623
1, 2.46694708039e-05, 77, 0.98264414072
1, 0.999006688595, 1, 0.999006688595
1, 0.997822642326, 1, 0.997822642326
1, 0.593480169773, 1, 0.593480169773
1, 0.904716849327, 1, 0.904716849327
1, 0.0340867824852, 77, 0.272078067064
1, 0.0114349201322, 19, 0.315605521202
1, 0.144297987223, 33, 0.736256897449
1, 0.0707616582513, 60, 0.25201523304
1, 0.861083447933, 1, 0.861083447933
1, 0.970296144485, 1, 0.970296144485
1, 0.998549878597, 1, 0.998549878597
1, 0.998643815517, 1, 0.998643815517
1, 0.999859690666, 1, 0.999859690666
1, 0.676858961582, 1, 0.676858961582
1, 0.182642415166, 19, 0.516040503979
1, 0.0533053427935, 19, 0.941379487514
1, 0.942677795887, 1, 0.942677795887
1, 0.841119110584, 1, 0.841119110584
1, 0.801519632339, 1, 0.801519632339
1, 0.530209124088, 1, 0.530209124088
1, 0.426148563623, 62, 0.565751612186
1, 0.00650219339877, 62, 0.763229012489
1, 0.0466899722815, 19, 0.687165915966
1, 0.00146010541357, 71, 0.133936092257
